MacroCluster=1, center=[51859.532263847424,-0.034817864598759324,-0.5796713168349287,0.0,0.0,4.496753871441208,0.0,70.46380333023659,-1.0005002501250633,0.0,0.07142857142857142,-1.0005002501250633,0.0,-1.0005002501250633,0.0,-0.8074280289507935,-0.8935130491329311,-1.0005002501250617,-1.0005002501250633,106.19595512041725,106.19595512041725,-0.1210495907569307,113.34238547845351,-1.0005002501250617,0.8208212926128958,-0.9657539681634154,-0.9324871564173863,104.87487204366768,9.834605464154368,-1.0005002501250633,29.902982379220532,22.362829766531632,20.081469306081637,74.03701850925464], radius=350.9300818675709, microClusters=20
MicroCluster=1, center=[51859.532263847424,-0.034817864598759324,-0.5796713168349287,0.0,0.0,4.496753871441208,0.0,70.46380333023659,-1.0005002501250633,0.0,0.07142857142857142,-1.0005002501250633,0.0,-1.0005002501250633,0.0,-0.8074280289507935,-0.8935130491329311,-1.0005002501250617,-1.0005002501250633,106.19595512041725,106.19595512041725,-0.1210495907569307,113.34238547845351,-1.0005002501250617,0.8208212926128958,-0.9657539681634154,-0.9324871564173863,104.87487204366768,9.834605464154368,-1.0005002501250633,29.902982379220532,22.362829766531632,20.081469306081637,74.03701850925464], radius=350.9300818675709, size=28.0
MicroCluster=2, center=[44157.539324033016,4.749099149618092,0.3180221211080519,0.0,0.0,-1.0005002501250626,0.0,-1.0005002501250626,-1.0005002501250626,0.0,0.0,18008.004002001,0.0,-1.0005002501250626,0.0,-0.8901732665969089,-0.9123931434256602,-1.0005002501250624,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626,5.005003752501013E-4,-1.0005002501250626,-1.0005002501250624,-0.5941496270440838,-0.9754471369509996,-0.8782949052813233,13.091052568537783,-0.7181522184826019,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626], radius=0.0, size=1.0
MicroCluster=3, center=[42830.64986651108,18.48684418121761,1.874243508054818,0.0,0.0,-1.0005002501250626,0.0,999.4997498749375,-1.0005002501250626,0.0,0.0,56027.013506753385,0.0,2667.000166750042,0.0,-0.8901732665969089,-0.9123931434256602,-1.0005002501250624,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626,5.005003752501013E-4,-1.0005002501250626,-1.0005002501250624,-0.8379600008926711,-0.9796226558133434,-0.7459057817006056,25.421161284867775,-0.29463017101891087,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626], radius=0.0, size=1.0
MicroCluster=4, center=[46907.50899776308,-0.1507490694825212,-0.86804661085067,0.0,0.0,-1.000500250125063,0.0,-1.000500250125063,-1.000500250125063,0.0,0.0,-1.000500250125063,0.0,-1.000500250125063,0.0,-0.8099354603946154,-0.884359064021305,-1.000500250125062,-1.000500250125063,44.476783846468734,44.476783846468734,-0.08731456546409552,84.04202101050527,-1.000500250125062,0.89494070171903,-0.989871656657278,-0.9477297603061753,105.08647409492195,10.79394707166682,-1.000500250125063,-1.000500250125063,-1.000500250125063,25.37632452589936,36.29087270908186], radius=248.34420925825538, size=22.0
MicroCluster=5, center=[65836.55580455471,-0.40869708189758874,-0.9245797091776546,0.0,0.0,23.049986531727438,0.0,-1.0005002501250633,-1.0005002501250633,0.0,0.0,-1.0005002501250633,0.0,-1.0005002501250633,0.0,-0.8005325924802839,-0.893119713835166,-1.0005002501250617,-1.0005002501250633,-1.0005002501250633,-1.0005002501250633,-0.14245491930557572,123.12406203101547,-0.7189166700250199,1.0160147169142946,-0.9477843244879717,-0.947671897926988,106.33749973578333,10.068424927858283,-1.0005002501250633,13.871800765247473,-1.0005002501250633,0.8754377188594282,11.505752876438212], radius=248.11658575340104, size=32.0
MicroCluster=6, center=[39191.587975935385,-0.38806464778278016,-0.9261337634430558,0.0,0.0,-1.000500250125064,0.0,-1.000500250125064,-1.000500250125064,0.0,0.0,-1.000500250125064,0.0,-1.000500250125064,0.0,-0.8368485578916351,-0.8991770774207499,-1.000500250125063,-1.000500250125064,32.34950808737707,32.34950808737707,-0.07557555666277356,74.3705185926297,-1.000500250125063,0.9659658651714877,-0.9766302006286633,-0.9730040475352218,119.57034855455892,11.963980202791252,-1.000500250125064,0.8022029032534299,15.033157604443277,2.50125062531265,24.01200600300154], radius=229.47736553003227, size=60.0
MicroCluster=7, center=[76083.95029071039,16.2116550792335,14.034532788906658,0.0,0.0,-1.0005002501250626,0.0,-1.0005002501250626,-1.0005002501250626,0.0,0.0,2000.0000000000002,0.0,-1.0005002501250626,0.0,-0.779846283068755,-0.9123931434256602,-1.0005002501250624,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626,-0.4999998748749062,999.4997498749375,-1.0005002501250624,1.0718879275879287,-0.7875487881455282,-0.796824675385497,2.5223879545406493,-1.0005002501250628,-1.0005002501250626,691.2375106472153,3000.5002501250615,-1.0005002501250626,-1.0005002501250626], radius=0.0, size=1.0
MicroCluster=8, center=[43103.38751465284,0.0052632485814565035,-0.8599453091154985,0.0,0.0,44.53508805684897,0.0,-1.0005002501250637,-1.0005002501250637,0.0,0.0,-1.0005002501250637,0.0,-1.0005002501250637,0.0,-0.8157025527154053,-0.8969743997532648,-1.0005002501250622,-1.0005002501250637,24.012006003001535,24.012006003001535,-0.09809807354903069,79.03951975987995,-1.0005002501250622,1.0265798331144005,-0.9873473657086793,-0.9826786373353512,101.03114937750561,9.831076113758836,-1.0005002501250637,27.662479888592976,-1.0005002501250637,3.751875937968979,14.007003501750907], radius=235.61702362258617, size=40.0
MicroCluster=9, center=[95774.91399099218,-0.7280845710848308,-0.9871933634488346,0.0,0.0,-1.0005002501250626,0.0,-1.0005002501250626,-1.0005002501250626,0.0,0.0,-1.0005002501250626,0.0,-1.0005002501250626,0.0,-0.7921048367941056,-0.8536550722927255,-1.0005002501250624,-1.0005002501250626,443.66627758323597,443.66627758323597,-0.055110652430322815,54.58284697904508,-1.0005002501250624,1.0718879275879287,-0.9935410520211561,-0.9937110643004102,130.32494337935785,12.740437289808026,-1.0005002501250626,-1.0005002501250626,-1.0005002501250626,443.66627758323597,443.66627758323597], radius=377.83686699025696, size=9.0
